OID_,FieldName,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,StdTime_Max,MEAN,STD
151,19_K,7,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/09/2018 09:00:00,01/10/2018 09:00:00,90.683441637825354,2.031842878892669
152,19_M,8,6.000000000000000,6000000.000000000000000,rainfall,StdTime,01/09/2018 09:00:00,01/10/2018 09:00:00,99.098024130533162,4.294834359422894
153,19_N,9,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/09/2018 09:00:00,01/10/2018 09:00:00,106.406503293395474,1.531600730738942
154,19_O,10,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/09/2018 09:00:00,01/10/2018 09:00:00,44.083689726825298,2.008391004871957
155,19_P,11,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/09/2018 09:00:00,01/10/2018 09:00:00,51.073404860995588,2.062303998013148
156,19_T,12,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/09/2018 09:00:00,01/10/2018 09:00:00,51.143596435993125,0.893508042557177
157,19_V,13,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/09/2018 09:00:00,01/10/2018 09:00:00,52.906893563298190,0.757271343681297
158,19_W,14,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/09/2018 09:00:00,01/10/2018 09:00:00,51.579465553338828,0.469115318830947
159,19_X_A,15,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/09/2018 09:00:00,01/10/2018 09:00:00,68.665834963623070,2.627515002690199
160,19_X_B,16,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/09/2018 09:00:00,01/10/2018 09:00:00,77.961203883072073,2.853181298230302
161,19_Y,17,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/09/2018 09:00:00,01/10/2018 09:00:00,36.828010536929241,1.284677774679241
162,19_Z,18,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/09/2018 09:00:00,01/10/2018 09:00:00,58.554832499290917,0.925785971243650
163,19_A,1,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/10/2018 09:00:00,01/11/2018 09:00:00,66.632122876808310,0.791505158728050
164,19_AA,2,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/10/2018 09:00:00,01/11/2018 09:00:00,86.120645451995713,5.675057713637547
165,19_BB,3,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/10/2018 09:00:00,01/11/2018 09:00:00,62.844700623789031,1.878215213543913
166,19_E,4,3.000000000000000,3000000.000000000000000,rainfall,StdTime,01/10/2018 09:00:00,01/11/2018 09:00:00,51.927282622879950,1.266057152665946
167,19_F,5,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/10/2018 09:00:00,01/11/2018 09:00:00,51.104350384392809,1.172097909497076
168,19_J,6,6.000000000000000,6000000.000000000000000,rainfall,StdTime,01/10/2018 09:00:00,01/11/2018 09:00:00,40.908719244352817,1.846475480952942
169,19_K,7,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/10/2018 09:00:00,01/11/2018 09:00:00,38.380989442978333,0.109355861156457
170,19_M,8,6.000000000000000,6000000.000000000000000,rainfall,StdTime,01/10/2018 09:00:00,01/11/2018 09:00:00,64.804611377166793,4.212103007870014
171,19_N,9,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/10/2018 09:00:00,01/11/2018 09:00:00,72.539095264056428,2.212502414742533
